Site,Level,Area,LOT,UNIT,ID,RawMaterial,QuartzQuality,Class,CorePreparProd,RetouchedPieceBlank,PieceCompleteness,Cortex,CortexLocation,CortexType,PlatformType,PlatformCortex,Lipping,BlankShape,CrossSection,BlankTip,Profile,ScarCount,ScarPattern,Thickness,MaxWidth,ProxWidth,MedWidth,DistWidth,Length,PlatformThickness,PlatformWidth,ExteriorPlatformAngle,Weight,CoreType,CoreCrossSection,NumberCoreFaces,CorePlatform,CoreDistalTreatment,CoreLeftTreatment,CoreRightTreatment,CoreBackTreatment,MainFaceCortex,MainFaceScarCount,MainFaceScarDirection,MainFaceArisOrientation,MainFaceScarLength,MainFaceScarMaxWidth,MainFaceScarProxWidth,MainFaceScarMedWidth,MainFaceScarDistWidth,MainFacePlatformAngle,MainFaceCoreUse,DistalFaceCortex,DistalFaceScarCount,DistalFaceScarDirection,DistalFaceArisOrientation,DistalFaceCoreUse,LeftFaceCortex,LeftFaceScarCount,LeftFaceScarDirection,LeftFaceArisOrientation,LeftFaceCoreUse,RightFaceCortex,RightFaceScarCount,RightFaceScarDirection,RightFaceArisOrientation,RightFaceCoreUse,BackFaceCortex,BackFaceScarCount,BackFaceScarDirection,BackFaceArisOrientation,BackFaceCoreUse,CoreAbandon,Alteration,Fire,EdgeDamage,RetouchedPieceTypology,ChipQuantity,OtherNotes
VB,,T,LOT-231,I20,2777,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2386,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2386,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2386,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2386,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2386,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,38,
VB,,T,LOT-231,I20,3045,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-231,I20,2455,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2455,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2455,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,59,
VB,,T,LOT-231,I20,2455,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2455,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2483,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,1.65,4.2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2632,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,6.6,14.19,,,,18.33,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-231,I20,2632,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,3.57,6.56,,,,14.54,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3242,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3195,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3297,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3244,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3305,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3440,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3424,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3447,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3206,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3428,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3284,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3405,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3456,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3107,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3355,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3102,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3109,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3270,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3324,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3194,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3115,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3415,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3322,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3288,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3099,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3409,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3205,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3414,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3412,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3198,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3299,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3446,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3233,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3228,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3425,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3404,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3419,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3119,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3351,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-410,H21,3674,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-410,H21,3671,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-410,H21,3672,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-410,H21,3653,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-249,H20,2470,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2476,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2467,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2479,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2509,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2506,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2468,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2466,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2481,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2472,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3211,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3100,Quartz,,Shatter,,,,0%,,,,,,,,,,,,15.46,33.28,,,,41.81,,,,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3323,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3304,Quartz,,BlankFrag,,,Proximal,0%,,,,,,,,,,,,9.55,19.03,,,,0,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3094,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3341,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,8.69,17.56,,,,0,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3236,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,5.82,14.61,,,,0,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3326,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,7.02,14.76,,,,23.78,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3246,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3453,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3231,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3433,Quartz,,RetouchedPieceFrag,,,Distal,0%,,,,,,,,,,,,10.45,12.51,,,,29.62,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,Retouched flake,0,
VB,,T,LOT-82,I21,3204,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3237,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3216,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3093,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,4.49,8.94,,,,0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3092,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3273,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,7.25,21.25,,,,18.89,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3277,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3278,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concretion,,,,0,
VB,,T,LOT-82,I21,3307,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3173,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3173,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3173,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3173,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3173,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,86,
VB,,T,LOT-82,I21,3058,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3058,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3058,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3058,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-82,I21,3058,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,86,
VB,,T,LOT-249,H20,2515,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2508,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2512,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2462,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2473,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2473,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2473,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2473,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2473,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2473,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,74,
VB,,T,LOT-249,H20,2748,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2748,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,5.49,12.54,,,,11.56,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2748,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2748,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2748,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2748,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2748,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2748,Quartz,,Chip,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,129,
VB,,T,LOT-249,H20,2524,Quartz,,BlankFrag,,,Distal,0%,,,,,,,,,,,,2.43,5.59,,,,11.51,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2524,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2524,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
VB,,T,LOT-249,H20,2524,Quartz,,Shatter,,,,,,,,,,,,,,,,0,0,,,,0,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,0,
